order_id,operational_date,shift,picking_time_seconds,packing_accuracy_status
ORD-006635,08-05-2026,A,107.42,1
ORD-006636,07-05-2026,A,131.23,1
ORD-006637,30-05-2026,A,109.48,1
ORD-006638,11-05-2026,A,134.77,1
ORD-006639,22-05-2026,A,114.99,1
ORD-006640,25-05-2026,A,139.24,1
ORD-006641,04-05-2026,A,120.28,1
ORD-006642,12-05-2026,A,103.07,1
ORD-006643,27-05-2026,A,105.66,1
ORD-006644,07-05-2026,A,148.41,1
ORD-006645,19-05-2026,A,123.01,1
ORD-006646,21-05-2026,A,111.85,1
ORD-006647,11-05-2026,A,127.7,1
ORD-006648,04-05-2026,A,148.38,1
ORD-006649,09-05-2026,A,129.9,1
ORD-006650,27-05-2026,A,133.01,1
ORD-006651,27-05-2026,A,108.22,1
ORD-006652,28-05-2026,A,109.52,1
ORD-006653,12-05-2026,A,129.11,1
ORD-006654,25-05-2026,A,124.12,1
ORD-006655,11-05-2026,A,127.64,1
ORD-006656,13-05-2026,A,139.65,1
ORD-006657,02-05-2026,A,106.87,1
ORD-006658,07-05-2026,A,127.87,1
ORD-006659,13-05-2026,A,139.61,1
ORD-006660,13-05-2026,A,129.98,1
ORD-006661,10-05-2026,A,111.39,1
ORD-006662,08-05-2026,A,132.23,1
ORD-006663,07-05-2026,A,141.4,1
ORD-006664,25-05-2026,A,139.94,1
ORD-006665,25-05-2026,A,127.8,1
ORD-006666,10-05-2026,A,123.48,1
ORD-006667,11-05-2026,A,138.28,1
ORD-006668,08-05-2026,A,123.82,1
ORD-006669,04-05-2026,A,110.58,1
ORD-006670,27-05-2026,A,136.7,1
ORD-006671,14-05-2026,A,131.16,1
ORD-006672,19-05-2026,A,110.7,1
ORD-006673,20-05-2026,A,90.71,1
ORD-006674,14-05-2026,A,111.26,1
ORD-006675,11-05-2026,A,152.01,1
ORD-006676,27-05-2026,A,115.56,1
ORD-006677,29-05-2026,A,137.75,1
ORD-006678,17-05-2026,A,107.46,1
ORD-006679,25-05-2026,A,115.36,1
ORD-006680,17-05-2026,A,112.9,1
ORD-006681,19-05-2026,A,129.04,1
ORD-006682,04-05-2026,A,126.29,1
ORD-006683,30-05-2026,A,107.34,1
ORD-006684,07-05-2026,A,134.24,1
ORD-006685,17-05-2026,A,136.04,1
ORD-006686,02-05-2026,A,91.47,1
ORD-006687,16-05-2026,A,96.85,1
ORD-006688,27-05-2026,A,131.43,1
ORD-006689,27-05-2026,A,149.68,1
ORD-006690,01-05-2026,A,96.74,1
ORD-006691,07-05-2026,A,103.41,1
ORD-006692,24-05-2026,A,133.03,1
ORD-006693,18-05-2026,A,136.53,1
ORD-006694,21-05-2026,A,98.97,0
ORD-006695,29-05-2026,A,136.41,1
ORD-006696,04-05-2026,A,106.91,1
ORD-006697,28-05-2026,A,133.6,1
ORD-006698,22-05-2026,A,108.08,1
ORD-006699,03-05-2026,A,118.17,1
ORD-006700,15-05-2026,A,124.65,1
ORD-006701,01-05-2026,A,117.05,1
ORD-006702,01-05-2026,A,119.54,1
ORD-006703,22-05-2026,A,136.71,1
ORD-006704,21-05-2026,A,100.69,1
ORD-006705,27-05-2026,A,111.2,1
ORD-006706,25-05-2026,A,107.07,1
ORD-006707,25-05-2026,A,95.81,1
ORD-006708,03-05-2026,A,113.7,1
ORD-006709,18-05-2026,A,113.57,1
ORD-006710,17-05-2026,A,90.95,1
ORD-006711,28-05-2026,A,141.74,1
ORD-006712,05-05-2026,A,129.18,1
ORD-006713,16-05-2026,A,104.89,1
ORD-006714,08-05-2026,A,111.98,1
ORD-006715,30-05-2026,A,121.7,1
ORD-006716,12-05-2026,A,128.52,1
ORD-006717,28-05-2026,A,97.72,1
ORD-006718,16-05-2026,A,128.48,1
ORD-006719,27-05-2026,A,119.6,1
ORD-006720,23-05-2026,A,113.29,1
ORD-006721,28-05-2026,A,129.5,1
ORD-006722,27-05-2026,A,101.2,1
ORD-006723,26-05-2026,A,117.98,1
ORD-006724,08-05-2026,A,122.53,1
ORD-006725,27-05-2026,A,104.59,1
ORD-006726,02-05-2026,A,107.56,1
ORD-006727,21-05-2026,A,116.01,1
ORD-006728,17-05-2026,A,89.93,0
ORD-006729,16-05-2026,A,109.34,1
ORD-006730,17-05-2026,A,120.06,1
ORD-006731,05-05-2026,A,104.87,1
ORD-006732,18-05-2026,A,122.46,1
ORD-006733,30-05-2026,A,137.54,1
ORD-006734,29-05-2026,A,132.39,1
ORD-006735,04-05-2026,A,122.82,1
ORD-006736,22-05-2026,A,113.33,1
ORD-006737,28-05-2026,A,126.68,1
ORD-006738,23-05-2026,A,98.51,1
ORD-006739,18-05-2026,A,119.76,1
ORD-006740,13-05-2026,A,134.55,1
ORD-006741,03-05-2026,A,117.01,1
ORD-006742,20-05-2026,A,122.2,1
ORD-006743,04-05-2026,A,147.69,1
ORD-006744,09-05-2026,A,139.32,1
ORD-006745,01-05-2026,A,116.56,1
ORD-006746,10-05-2026,A,124.52,1
ORD-006747,02-05-2026,A,137.47,1
ORD-006748,27-05-2026,A,114.48,1
ORD-006749,10-05-2026,A,115.05,1
ORD-006750,10-05-2026,A,122.75,1
ORD-006751,22-05-2026,A,115.19,1
ORD-006752,20-05-2026,A,132.86,1
ORD-006753,01-05-2026,A,142.51,1
ORD-006754,25-05-2026,A,142.31,1
ORD-006755,17-05-2026,A,137.51,1
ORD-006756,01-05-2026,A,109.32,1
ORD-006757,16-05-2026,A,131.89,1
ORD-006758,25-05-2026,A,121.56,1
ORD-006759,08-05-2026,A,131.35,1
ORD-006760,25-05-2026,A,112.63,1
ORD-006761,28-05-2026,A,91.87,1
ORD-006762,03-05-2026,A,136.72,1
ORD-006763,24-05-2026,A,125.94,1
ORD-006764,25-05-2026,A,130.69,1
ORD-006765,09-05-2026,A,133.44,1
ORD-006766,18-05-2026,A,102.17,1
ORD-006767,26-05-2026,A,134.6,1
ORD-006768,25-05-2026,A,141.63,1
ORD-006769,22-05-2026,A,111.59,1
ORD-006770,20-05-2026,A,122.1,1
ORD-006771,09-05-2026,A,142.81,1
ORD-006772,28-05-2026,A,84.77,1
ORD-006773,09-05-2026,A,121.83,1
ORD-006774,23-05-2026,A,120.8,1
ORD-006775,19-05-2026,A,108.02,1
ORD-006776,14-05-2026,A,153.1,1
ORD-006777,22-05-2026,A,133.97,1
ORD-006778,08-05-2026,A,126.52,1
ORD-006779,17-05-2026,A,122.64,1
ORD-006780,19-05-2026,A,101.69,1
ORD-006781,15-05-2026,A,97.64,1
ORD-006782,25-05-2026,A,111.42,1
ORD-006783,23-05-2026,A,133.42,1
ORD-006784,26-05-2026,A,126.68,1
ORD-006785,19-05-2026,A,136.87,1
ORD-006786,03-05-2026,A,98.56,1
ORD-006787,07-05-2026,A,119.55,1
ORD-006788,04-05-2026,A,151.78,1
ORD-006789,22-05-2026,A,110.09,1
ORD-006790,10-05-2026,A,135.94,1
ORD-006791,12-05-2026,A,117.47,1
ORD-006792,13-05-2026,A,139.66,1
ORD-006793,09-05-2026,A,134.71,1
ORD-006794,12-05-2026,A,120.41,1
ORD-006795,19-05-2026,A,132.65,1
ORD-006796,29-05-2026,A,107.25,1
ORD-006797,05-05-2026,A,122.55,1
ORD-006798,27-05-2026,A,105.88,1
ORD-006799,12-05-2026,A,130.68,1
ORD-006800,13-05-2026,A,107.21,1
ORD-006801,02-05-2026,A,121.39,1
ORD-006802,03-05-2026,A,112.84,1
ORD-006803,25-05-2026,A,117.47,1
ORD-006804,12-05-2026,A,106.81,1
ORD-006805,28-05-2026,A,115.53,1
ORD-006806,10-05-2026,A,95.61,1
ORD-006807,30-05-2026,A,78.82,1
ORD-006808,08-05-2026,A,120.8,1
ORD-006809,12-05-2026,A,99.27,1
ORD-006810,18-05-2026,A,106.11,1
ORD-006811,10-05-2026,A,107.59,1
ORD-006812,21-05-2026,A,133.1,1
ORD-006813,25-05-2026,A,123.1,1
ORD-006814,01-05-2026,A,128.08,1
ORD-006815,23-05-2026,A,91.25,1
ORD-006816,30-05-2026,A,108.48,1
ORD-006817,14-05-2026,A,135.56,1
ORD-006818,19-05-2026,A,101.64,1
ORD-006819,27-05-2026,A,119.03,1
ORD-006820,23-05-2026,A,143.47,1
ORD-006821,06-05-2026,A,140.82,1
ORD-006822,14-05-2026,A,101.94,1
ORD-006823,19-05-2026,A,134.76,1
ORD-006824,27-05-2026,A,109.9,1
ORD-006825,20-05-2026,A,134.96,1
ORD-006826,04-05-2026,A,137.2,1
ORD-006827,18-05-2026,A,126.8,1
ORD-006828,15-05-2026,A,150.67,1
ORD-006829,14-05-2026,A,93.9,1
ORD-006830,13-05-2026,A,129.17,1
ORD-006831,01-05-2026,A,114.55,1
ORD-006832,29-05-2026,A,104.38,1
ORD-006833,15-05-2026,A,127.82,1
ORD-006834,18-05-2026,A,131.12,1
ORD-006835,09-05-2026,A,135.58,1
ORD-006836,28-05-2026,A,128.3,1
ORD-006837,04-05-2026,A,131.67,1
ORD-006838,19-05-2026,A,108.76,1
ORD-006839,16-05-2026,A,120.45,1
ORD-006840,11-05-2026,A,126.21,1
ORD-006841,24-05-2026,A,102.77,1
ORD-006842,25-05-2026,A,134.6,1
ORD-006843,15-05-2026,A,154.94,1
ORD-006844,25-05-2026,A,98.74,1
ORD-006845,22-05-2026,A,111.98,1
ORD-006846,04-05-2026,A,113.64,1
ORD-006847,24-05-2026,A,116.75,1
ORD-006848,11-05-2026,A,101.26,0
ORD-006849,05-05-2026,A,133.73,1
ORD-006850,28-05-2026,A,121.59,1
ORD-006851,30-05-2026,A,82.91,1
ORD-006852,01-05-2026,A,95.78,1
ORD-006853,04-05-2026,A,113.82,1
ORD-006854,11-05-2026,A,132.37,1
ORD-006855,21-05-2026,A,106.35,1
ORD-006856,08-05-2026,A,134.85,1
ORD-006857,13-05-2026,A,129.77,1
ORD-006858,18-05-2026,A,111.52,0
ORD-006859,28-05-2026,A,111.29,1
ORD-006860,03-05-2026,A,130.54,0
ORD-006861,19-05-2026,A,126.59,1
ORD-006862,25-05-2026,A,107.95,1
ORD-006863,02-05-2026,A,97.81,1
ORD-006864,15-05-2026,A,98.32,1
ORD-006865,10-05-2026,A,107.28,1
ORD-006866,29-05-2026,A,114.27,1
ORD-006867,25-05-2026,A,116.79,1
ORD-006868,09-05-2026,A,114.08,1
ORD-006869,11-05-2026,A,138.08,1
ORD-006870,26-05-2026,A,139.71,1
ORD-006871,16-05-2026,A,130.92,1
ORD-006872,03-05-2026,A,89.85,1
ORD-006873,22-05-2026,A,135.17,1
ORD-006874,26-05-2026,A,135.24,1
ORD-006875,22-05-2026,A,124.62,1
ORD-006876,30-05-2026,A,134.22,1
ORD-006877,09-05-2026,A,110.59,1
ORD-006878,23-05-2026,A,118.13,1
ORD-006879,07-05-2026,A,128.09,1
ORD-006880,12-05-2026,A,144.42,1
ORD-006881,06-05-2026,A,109.51,1
ORD-006882,10-05-2026,A,113.53,1
ORD-006883,19-05-2026,A,124.94,1
ORD-006884,18-05-2026,A,104.77,1
ORD-006885,23-05-2026,A,105.22,1
ORD-006886,23-05-2026,A,117.82,1
ORD-006887,12-05-2026,A,77.93,1
ORD-006888,14-05-2026,A,130.72,1
ORD-006889,23-05-2026,A,137.32,1
ORD-006890,17-05-2026,A,113.81,1
ORD-006891,17-05-2026,A,102.45,1
ORD-006892,11-05-2026,A,134.47,1
ORD-006893,04-05-2026,A,127.61,1
ORD-006894,06-05-2026,A,120.58,1
ORD-006895,14-05-2026,A,114.22,1
ORD-006896,17-05-2026,A,95.01,1
ORD-006897,27-05-2026,A,146.63,1
ORD-006898,10-05-2026,A,113.46,1
ORD-006899,23-05-2026,A,138.13,1
ORD-006900,13-05-2026,A,115.74,1
ORD-006901,14-05-2026,A,113.64,1
ORD-006902,08-05-2026,A,116.26,1
ORD-006903,16-05-2026,A,137.89,1
ORD-006904,22-05-2026,A,134.39,1
ORD-006905,08-05-2026,A,108.8,1
ORD-006906,04-05-2026,A,124.18,1
ORD-006907,19-05-2026,A,123.26,1
ORD-006908,25-05-2026,A,150.92,1
ORD-006909,22-05-2026,A,110.24,1
ORD-006910,11-05-2026,A,111.75,1
ORD-006911,16-05-2026,A,127.4,1
ORD-006912,28-05-2026,A,133.45,1
ORD-006913,05-05-2026,A,137.17,1
ORD-006914,01-05-2026,A,130.64,1
ORD-006915,09-05-2026,A,129.97,1
ORD-006916,28-05-2026,A,139.74,1
ORD-006917,18-05-2026,A,129.81,1
ORD-006918,02-05-2026,A,129.05,1
ORD-006919,30-05-2026,A,96.32,1
ORD-006920,06-05-2026,A,122.42,1
ORD-006921,30-05-2026,A,123.87,1
ORD-006922,10-05-2026,A,103.1,1
ORD-006923,01-05-2026,A,132.31,1
ORD-006924,29-05-2026,A,136.53,1
ORD-006925,30-05-2026,A,108.02,1
ORD-006926,26-05-2026,A,139.39,1
ORD-006927,13-05-2026,A,114.96,1
ORD-006928,10-05-2026,A,100.63,1
ORD-006929,28-05-2026,A,146.32,1
ORD-006930,16-05-2026,A,129.71,1
ORD-006931,15-05-2026,A,92.41,1
ORD-006932,13-05-2026,A,117.38,1
ORD-006933,10-05-2026,A,116.99,1
ORD-006934,27-05-2026,A,102.84,1
ORD-006935,23-05-2026,A,140.94,1
ORD-006936,16-05-2026,A,123.36,1
ORD-006937,08-05-2026,A,123.04,1
ORD-006938,12-05-2026,A,122.02,1
ORD-006939,06-05-2026,A,135.01,1
ORD-006940,18-05-2026,A,95.61,1
ORD-006941,21-05-2026,A,117.06,1
ORD-006942,03-05-2026,A,99.25,1
ORD-006943,22-05-2026,A,143.14,1
ORD-006944,18-05-2026,A,110.42,1
ORD-006945,27-05-2026,A,109.56,1
ORD-006946,19-05-2026,A,120.78,1
ORD-006947,02-05-2026,A,123.92,1
ORD-006948,24-05-2026,A,141.64,1
ORD-006949,23-05-2026,A,119.78,1
ORD-006950,07-05-2026,A,122.74,1
ORD-006951,01-05-2026,A,151.55,1
ORD-006952,17-05-2026,A,130.33,1
ORD-006953,14-05-2026,A,113.3,1
ORD-006954,05-05-2026,A,132.37,1
ORD-006955,14-05-2026,A,103.1,1
ORD-006956,16-05-2026,A,93.19,1
ORD-006957,03-05-2026,A,110.66,1
ORD-006958,25-05-2026,A,147.11,1
ORD-006959,02-05-2026,A,123.51,1
ORD-006960,25-05-2026,A,104.09,0
ORD-006961,05-05-2026,A,116.45,1
ORD-006962,28-05-2026,A,113.26,1
ORD-006963,18-05-2026,A,123.82,0
ORD-006964,02-05-2026,A,119.38,1
ORD-006965,06-05-2026,A,138.02,1
ORD-006966,02-05-2026,A,91.68,1
ORD-006967,20-05-2026,A,113.77,1
ORD-006968,11-05-2026,A,97.79,1
ORD-006969,22-05-2026,A,147.34,1
ORD-006970,28-05-2026,A,115.92,1
ORD-006971,01-05-2026,A,124.25,1
ORD-006972,30-05-2026,A,118.96,1
ORD-006973,02-05-2026,A,136.59,1
ORD-006974,10-05-2026,A,133.02,1
ORD-006975,16-05-2026,A,105.35,1
ORD-006976,29-05-2026,A,138.08,1
ORD-006977,27-05-2026,A,154.27,1
ORD-006978,07-05-2026,A,116.97,1
ORD-006979,08-05-2026,A,107.25,1
ORD-006980,19-05-2026,A,109.91,1
ORD-006981,27-05-2026,A,139.49,1
ORD-006982,01-05-2026,A,130.75,1
ORD-006983,04-05-2026,A,144.96,1
ORD-006984,07-05-2026,A,119.96,1
ORD-006985,24-05-2026,A,122.6,1
ORD-006986,07-05-2026,A,148.14,1
ORD-006987,04-05-2026,A,145.34,1
ORD-006988,06-05-2026,A,113.57,1
ORD-006989,24-05-2026,A,126.73,1
ORD-006990,22-05-2026,A,150.19,0
ORD-006991,07-05-2026,A,117.31,1
ORD-006992,13-05-2026,A,107.2,1
ORD-006993,29-05-2026,A,117.88,1
ORD-006994,03-05-2026,A,114.08,1
ORD-006995,06-05-2026,A,124.64,1
ORD-006996,05-05-2026,A,115.01,1
ORD-006997,29-05-2026,A,149.05,1
ORD-006998,14-05-2026,A,99.53,1
ORD-006999,15-05-2026,A,113.28,1
ORD-007000,24-05-2026,A,128.96,1
ORD-007001,22-05-2026,A,107.81,1
ORD-007002,20-05-2026,A,138.29,1
ORD-007003,06-05-2026,A,108.76,1
ORD-007004,08-05-2026,A,129.74,1
ORD-007005,29-05-2026,A,94.8,1
ORD-007006,12-05-2026,A,136.73,1
ORD-007007,11-05-2026,A,120.84,1
ORD-007008,13-05-2026,A,118.15,1
ORD-007009,22-05-2026,A,106.19,1
ORD-007010,24-05-2026,A,102.81,1
ORD-007011,07-05-2026,A,115.08,1
ORD-007012,21-05-2026,A,133.36,1
ORD-007013,04-05-2026,A,112.15,1
ORD-007014,29-05-2026,A,119.32,1
ORD-007015,04-05-2026,A,133.72,1
ORD-007016,22-05-2026,A,142.86,1
ORD-007017,26-05-2026,A,110.27,1
ORD-007018,20-05-2026,A,117.2,1
ORD-007019,23-05-2026,A,141.32,1
ORD-007020,30-05-2026,A,101.6,1
ORD-007021,13-05-2026,A,101.61,1
ORD-007022,04-05-2026,A,134.5,1
ORD-007023,06-05-2026,A,116.52,1
ORD-007024,21-05-2026,A,107.82,1
ORD-007025,01-05-2026,A,111.31,1
ORD-007026,28-05-2026,A,142.49,1
ORD-007027,25-05-2026,A,134.08,1
ORD-007028,16-05-2026,A,99.54,1
ORD-007029,11-05-2026,A,119.02,1
ORD-007030,16-05-2026,A,119.35,1
ORD-007031,06-05-2026,A,107.69,1
ORD-007032,01-05-2026,A,147.22,1
ORD-007033,02-05-2026,A,90.85,1
ORD-007034,20-05-2026,A,132.02,1
ORD-007035,16-05-2026,A,111.13,1
ORD-007036,22-05-2026,A,128.88,1
ORD-007037,03-05-2026,A,119.44,1
ORD-007038,04-05-2026,A,135.9,1
ORD-007039,02-05-2026,A,122.04,1
ORD-007040,29-05-2026,A,154.18,1
ORD-007041,21-05-2026,A,138.38,1
ORD-007042,12-05-2026,A,132.12,1
ORD-007043,08-05-2026,A,101.82,1
ORD-007044,21-05-2026,A,131.5,1
ORD-007045,14-05-2026,A,105.41,1
ORD-007046,05-05-2026,A,103.74,1
ORD-007047,11-05-2026,A,125.48,1
ORD-007048,18-05-2026,A,109.96,1
ORD-007049,06-05-2026,A,114.88,1
ORD-007050,23-05-2026,A,143.68,1
ORD-007051,18-05-2026,A,135.58,1
ORD-007052,20-05-2026,A,127.97,1
ORD-007053,13-05-2026,A,119.65,1
ORD-007054,03-05-2026,A,77.79,1
ORD-007055,06-05-2026,A,110.57,1
ORD-007056,03-05-2026,A,110.35,1
ORD-007057,15-05-2026,A,112.65,1
ORD-007058,14-05-2026,A,96.66,1
ORD-007059,22-05-2026,A,132.77,1
ORD-007060,11-05-2026,A,112.22,1
ORD-007061,29-05-2026,A,139.91,1
ORD-007062,05-05-2026,A,117.87,1
ORD-007063,27-05-2026,A,125.76,1
ORD-007064,23-05-2026,A,137.06,1
ORD-007065,22-05-2026,A,96.45,1
ORD-007066,21-05-2026,A,100.16,1
ORD-007067,02-05-2026,A,92.19,1
ORD-007068,28-05-2026,A,126.33,1
ORD-007069,24-05-2026,A,93.4,1
ORD-007070,30-05-2026,A,109.52,1
ORD-007071,26-05-2026,A,110.71,1
ORD-007072,24-05-2026,A,122.65,1
ORD-007073,27-05-2026,A,128.48,1
ORD-007074,14-05-2026,A,112.77,1
ORD-007075,14-05-2026,A,116.45,1
ORD-007076,13-05-2026,A,122.7,1
ORD-007077,25-05-2026,A,116.46,1
ORD-007078,18-05-2026,A,126.06,1
ORD-007079,04-05-2026,A,132.24,1
ORD-007080,14-05-2026,A,99.29,1
ORD-007081,09-05-2026,A,99.64,1
ORD-007082,15-05-2026,A,124.39,1
ORD-007083,12-05-2026,A,95.38,1
ORD-007084,16-05-2026,A,102.34,1
ORD-007085,24-05-2026,A,101.89,1
ORD-007086,11-05-2026,A,87.11,1
ORD-007087,04-05-2026,A,109.16,1
ORD-007088,01-05-2026,A,140.63,1
ORD-007089,26-05-2026,A,123.12,1
ORD-007090,17-05-2026,A,153.95,1
ORD-007091,11-05-2026,A,117.39,1
ORD-007092,25-05-2026,A,103.24,1
ORD-007093,11-05-2026,A,131.58,1
ORD-007094,11-05-2026,A,125.71,1
ORD-007095,03-05-2026,A,113.5,1
ORD-007096,30-05-2026,A,123.96,1
ORD-007097,08-05-2026,A,157.08,1
ORD-007098,06-05-2026,A,112.51,1
ORD-007099,11-05-2026,A,119.88,1
ORD-007100,26-05-2026,A,113.81,1
ORD-007101,30-05-2026,A,103.81,1
ORD-007102,09-05-2026,A,137.09,1
ORD-007103,04-05-2026,A,110.07,1
ORD-007104,17-05-2026,A,107.79,1
ORD-007105,19-05-2026,A,129.72,1
ORD-007106,11-05-2026,A,129.81,1
ORD-007107,09-05-2026,A,139.38,1
ORD-007108,29-05-2026,A,119.67,1
ORD-007109,26-05-2026,A,135.74,1
ORD-007110,26-05-2026,A,109.16,1
ORD-007111,04-05-2026,A,122.81,1
ORD-007112,13-05-2026,A,105.11,0
ORD-007113,12-05-2026,A,109.98,1
ORD-007114,03-05-2026,A,123.91,1
ORD-007115,19-05-2026,A,135.72,1
ORD-007116,13-05-2026,A,97.22,1
ORD-007117,05-05-2026,A,120.56,1
ORD-007118,29-05-2026,A,113.45,1
ORD-007119,29-05-2026,A,102.62,1
ORD-007120,19-05-2026,A,134.94,1
ORD-007121,03-05-2026,A,97.49,1
ORD-007122,19-05-2026,A,129.4,1
ORD-007123,20-05-2026,A,132.78,1
ORD-007124,10-05-2026,A,117.56,1
ORD-007125,09-05-2026,A,109.76,1
ORD-007126,10-05-2026,A,119.63,1
ORD-007127,01-05-2026,A,136.65,1
ORD-007128,23-05-2026,A,123.72,1
ORD-007129,07-05-2026,A,120.19,1
ORD-007130,14-05-2026,A,128.65,1
ORD-007131,21-05-2026,A,104.25,1
ORD-007132,10-05-2026,A,113.61,1
ORD-007133,20-05-2026,A,138,1
ORD-007134,28-05-2026,A,95.77,1
ORD-007135,30-05-2026,A,121.21,1
ORD-007136,13-05-2026,A,108.52,1
ORD-007137,26-05-2026,A,129.48,1
ORD-007138,17-05-2026,A,104.02,1
ORD-007139,14-05-2026,A,128.46,1
ORD-007140,11-05-2026,A,109.59,1
ORD-007141,01-05-2026,A,99.91,1
ORD-007142,24-05-2026,A,123.71,1
ORD-007143,02-05-2026,A,142.86,1
ORD-007144,18-05-2026,A,95.72,1
ORD-007145,09-05-2026,A,109.92,1
ORD-007146,02-05-2026,A,116.73,1
ORD-007147,13-05-2026,A,117.36,1
ORD-007148,04-05-2026,A,114.09,1
ORD-007149,11-05-2026,A,133.02,1
ORD-007150,15-05-2026,A,126.44,1
ORD-007151,11-05-2026,A,126.3,1
ORD-007152,02-05-2026,A,90.95,1
ORD-007153,28-05-2026,A,127.04,1
ORD-007154,26-05-2026,A,116.78,1
ORD-007155,09-05-2026,A,135.93,1
ORD-007156,19-05-2026,A,108.43,1
ORD-007157,27-05-2026,A,125.99,1
ORD-007158,20-05-2026,A,126.57,1
ORD-007159,27-05-2026,A,118.9,1
ORD-007160,14-05-2026,A,136.13,1
ORD-007161,26-05-2026,A,130.94,1
ORD-007162,27-05-2026,A,133.02,1
ORD-007163,05-05-2026,A,106.01,1
ORD-007164,30-05-2026,A,106.84,1
ORD-007165,18-05-2026,A,116.83,1
ORD-007166,05-05-2026,A,105.02,1
ORD-007167,24-05-2026,A,116.38,1
ORD-007168,05-05-2026,A,135.73,1
ORD-007169,18-05-2026,A,143.14,1
ORD-007170,21-05-2026,A,156.35,1
ORD-007171,06-05-2026,A,102.5,1
ORD-007172,26-05-2026,A,138.3,1
ORD-007173,29-05-2026,A,110.42,1
ORD-007174,21-05-2026,A,127.07,1
ORD-007175,25-05-2026,A,113.65,1
ORD-007176,29-05-2026,A,138.91,1
ORD-007177,26-05-2026,A,144.79,0
ORD-007178,18-05-2026,A,135.08,1
ORD-007179,15-05-2026,A,129.91,1
ORD-007180,16-05-2026,A,107.29,1
ORD-007181,07-05-2026,A,128.34,1
ORD-007182,04-05-2026,A,121.71,1
ORD-007183,20-05-2026,A,130.27,1
ORD-007184,10-05-2026,A,97.04,1
ORD-007185,10-05-2026,A,88.28,1
ORD-007186,27-05-2026,A,118.61,1
ORD-007187,04-05-2026,A,143.78,1
ORD-007188,24-05-2026,A,125.81,1
ORD-007189,30-05-2026,A,110.14,1
ORD-007190,09-05-2026,A,79.26,1
ORD-007191,20-05-2026,A,113.87,1
ORD-007192,16-05-2026,A,122.19,1
ORD-007193,03-05-2026,A,134.33,1
ORD-007194,08-05-2026,A,114.38,1
ORD-007195,08-05-2026,A,123.94,1
ORD-007196,02-05-2026,A,117.35,1
ORD-007197,08-05-2026,A,108.48,1
ORD-007198,03-05-2026,A,116.53,1
ORD-007199,24-05-2026,A,97.47,1
ORD-007200,26-05-2026,A,132.51,1
ORD-007201,03-05-2026,A,104.6,1
ORD-007202,06-05-2026,A,120.28,1
ORD-007203,26-05-2026,A,111.63,1
ORD-007204,19-05-2026,A,130.08,1
ORD-007205,25-05-2026,A,120.19,1
ORD-007206,14-05-2026,A,136.14,1
ORD-007207,18-05-2026,A,111.81,1
ORD-007208,29-05-2026,A,116.52,1
ORD-007209,04-05-2026,A,110.99,1
ORD-007210,16-05-2026,A,102,1
ORD-007211,02-05-2026,A,125.32,1
ORD-007212,16-05-2026,A,107.4,1
ORD-007213,27-05-2026,A,97.47,1
ORD-007214,28-05-2026,A,103.91,1
ORD-007215,03-05-2026,A,115.75,1
ORD-007216,24-05-2026,A,123.76,1
ORD-007217,05-05-2026,A,94.95,1
ORD-007218,19-05-2026,A,109.53,1
ORD-007219,08-05-2026,A,132.91,1
ORD-007220,01-05-2026,A,130.13,1
ORD-007221,08-05-2026,A,119.73,1
ORD-007222,20-05-2026,A,106.09,1
ORD-007223,16-05-2026,A,120.72,1
ORD-007224,09-05-2026,A,115.07,1
ORD-007225,10-05-2026,A,127.74,1
ORD-007226,30-05-2026,A,144.93,1
ORD-007227,05-05-2026,A,106.72,1
ORD-007228,19-05-2026,A,134.69,1
ORD-007229,24-05-2026,A,109.3,1
ORD-007230,21-05-2026,A,137.8,1
ORD-007231,07-05-2026,A,90.62,1
ORD-007232,09-05-2026,A,102.56,1
ORD-007233,29-05-2026,A,118.97,1
ORD-007234,05-05-2026,A,153.27,1
ORD-007235,14-05-2026,A,120.92,1
ORD-007236,28-05-2026,A,135.06,1
ORD-007237,02-05-2026,A,104.04,1
ORD-007238,29-05-2026,A,135.59,1
ORD-007239,06-05-2026,A,110.01,0
ORD-007240,05-05-2026,A,92.38,1
ORD-007241,06-05-2026,A,106.66,1
ORD-007242,12-05-2026,A,114.01,1
ORD-007243,01-05-2026,A,127.61,1
ORD-007244,23-05-2026,A,130.52,1
ORD-007245,26-05-2026,A,138.46,1
ORD-007246,04-05-2026,A,113.8,1
ORD-007247,05-05-2026,A,103.21,1
ORD-007248,28-05-2026,A,118.04,1
ORD-007249,02-05-2026,A,112.83,1
ORD-007250,20-05-2026,A,114.84,1
ORD-007251,12-05-2026,A,141.19,1
ORD-007252,25-05-2026,A,149.39,1
ORD-007253,06-05-2026,A,121.42,1
ORD-007254,24-05-2026,A,119.96,1
ORD-007255,29-05-2026,A,159.76,1
ORD-007256,26-05-2026,A,126.58,1
ORD-007257,03-05-2026,A,94.81,1
ORD-007258,30-05-2026,A,128.26,1
ORD-007259,07-05-2026,A,125.94,1
ORD-007260,01-05-2026,A,140.62,1
ORD-007261,20-05-2026,A,88.63,1
ORD-007262,26-05-2026,A,120.7,1
ORD-007263,03-05-2026,A,124.47,1
ORD-007264,20-05-2026,A,88.97,1
ORD-007265,09-05-2026,A,145.45,1
ORD-007266,13-05-2026,A,111,1
ORD-007267,16-05-2026,A,111.49,1
ORD-007268,09-05-2026,A,104.29,1
ORD-007269,05-05-2026,A,104.34,1
