order_id,operational_date,shift,picking_time_seconds
ORD-019805,2026-05-11,A,132.89
ORD-034525,2026-05-16,B,85.41
ORD-018980,2026-05-18,A,95.84
ORD-009169,2026-05-18,A,140.68
ORD-027779,2026-05-23,B,98.8
ORD-010092,2026-05-09,A,110.5
ORD-038852,2026-05-30,B,72.09
ORD-006616,2026-05-10,A,126.13
ORD-023290,2026-05-03,B,61.02
ORD-004231,2026-05-05,A,107.55
ORD-032952,2026-05-03,B,112.82
ORD-030112,2026-05-15,B,106.36
ORD-028960,2026-05-23,B,102.37
ORD-003286,2026-05-30,A,128.6
ORD-014184,2026-05-14,A,123.09
ORD-013048,2026-05-16,A,128.04
ORD-027996,2026-05-19,B,60.15
ORD-031022,2026-05-18,B,90.69
ORD-020862,2026-05-03,A,91.29
ORD-031529,2026-05-28,B,106.9
ORD-008828,2026-05-08,A,135.02
ORD-014545,2026-05-15,A,117.94
ORD-014547,2026-05-18,A,111.02
ORD-011845,2026-05-22,A,129.18
ORD-037511,2026-05-24,B,152.83
ORD-001211,2026-05-26,A,106.3
ORD-003853,2026-05-06,A,87.22
ORD-032585,2026-05-22,B,67.32
ORD-029267,2026-05-14,B,93.88
ORD-039919,2026-05-28,B,90.53
ORD-019082,2026-05-02,A,120.44
ORD-000813,2026-05-29,A,118.66
ORD-012270,2026-05-24,A,121.89
ORD-031499,2026-05-16,B,120.73
ORD-023550,2026-05-21,B,91.95
ORD-025074,2026-05-23,B,90.39
ORD-006126,2026-05-10,A,130.86
ORD-035309,2026-05-10,B,132.64
ORD-010518,2026-05-13,A,126.79
ORD-024974,2026-05-29,B,124.28
ORD-032431,2026-05-17,B,105.3
ORD-040806,2026-05-19,B,126.99
ORD-010351,2026-05-20,A,116.04
ORD-038094,2026-05-03,B,96.85
ORD-008714,2026-05-13,A,122.42
ORD-002601,2026-05-26,A,121.22
ORD-006064,2026-05-18,A,98.0
ORD-023359,2026-05-10,B,113.95
ORD-005165,2026-05-22,A,141.42
ORD-037641,2026-05-19,B,59.97
ORD-033373,2026-05-26,B,116.48
ORD-014044,2026-05-28,A,115.8
ORD-037764,2026-05-25,B,106.62
ORD-034811,2026-05-26,B,52.17
ORD-034557,2026-05-26,B,59.76
ORD-006546,2026-05-18,A,144.99
ORD-021370,2026-05-19,A,140.9
ORD-033256,2026-05-10,B,111.22
ORD-043444,2026-05-23,B,110.4
ORD-010104,2026-05-16,A,115.25
ORD-029755,2026-05-30,B,88.16
ORD-031059,2026-05-26,B,103.61
ORD-020608,2026-05-30,A,113.9
ORD-044783,2026-05-19,B,129.35
ORD-000648,2026-05-20,A,112.1
ORD-024309,2026-05-03,B,91.63
ORD-044229,2026-05-07,B,78.15
ORD-044245,2026-05-21,B,82.22
ORD-019571,2026-05-18,A,128.96
ORD-016083,2026-05-27,A,97.33
ORD-019780,2026-05-07,A,107.63
ORD-027993,2026-05-30,B,54.01
ORD-007608,2026-05-22,A,77.67
ORD-036578,2026-05-18,B,69.81
ORD-001487,2026-05-28,A,143.4
ORD-008192,2026-05-01,A,138.88
ORD-005266,2026-05-12,A,106.37
ORD-021836,2026-05-09,A,104.01
ORD-023654,2026-05-29,B,73.16
ORD-001686,2026-05-19,A,122.85
ORD-035352,2026-05-21,B,85.96
ORD-025955,2026-05-11,B,83.79
ORD-004717,2026-05-16,A,120.44
ORD-003101,2026-05-24,A,129.11
ORD-006422,2026-05-02,A,104.46
ORD-032078,2026-05-02,B,100.6
ORD-013572,2026-05-02,A,108.53
ORD-044720,2026-05-28,B,87.29
ORD-041905,2026-05-29,B,114.03
ORD-030422,2026-05-02,B,101.44
ORD-001856,2026-05-28,A,120.74
ORD-007475,2026-05-04,A,123.75
ORD-035729,2026-05-13,B,98.91
ORD-035191,2026-05-20,B,94.98
ORD-022582,2026-05-24,B,96.88
ORD-027026,2026-05-11,B,75.87
ORD-041837,2026-05-01,B,117.83
ORD-044831,2026-05-02,B,99.32
ORD-023202,2026-05-21,B,126.23
ORD-043924,2026-05-17,B,149.52
ORD-037384,2026-05-08,B,93.07
ORD-038612,2026-05-13,B,112.99
ORD-019469,2026-05-13,A,118.33
ORD-034332,2026-05-20,B,117.72
ORD-009397,2026-05-05,A,136.18
ORD-034854,2026-05-07,B,101.42
ORD-019408,2026-05-07,A,111.57
ORD-032403,2026-05-25,B,51.26
ORD-010162,2026-05-28,A,128.9
ORD-022756,2026-05-30,B,106.64
ORD-026378,2026-05-04,B,130.73
ORD-004769,2026-05-08,A,132.4
ORD-003013,2026-05-21,A,99.32
ORD-032244,2026-05-20,B,72.97
ORD-021849,2026-05-28,A,146.45
ORD-017153,2026-05-02,A,94.84
ORD-025349,2026-05-25,B,93.35
ORD-024391,2026-05-13,B,106.36
ORD-039772,2026-05-07,B,72.88
ORD-035110,2026-05-18,B,80.46
ORD-032350,2026-05-22,B,98.43
ORD-029324,2026-05-25,B,99.58
ORD-036433,2026-05-14,B,67.72
ORD-011120,2026-05-07,A,126.1
ORD-027565,2026-05-18,B,100.59
ORD-039452,2026-05-25,B,87.38
ORD-043322,2026-05-07,B,113.38
ORD-000154,2026-05-09,A,120.68
ORD-034157,2026-05-20,B,113.08
ORD-031907,2026-05-09,B,144.75
ORD-006665,2026-05-25,A,127.8
ORD-023977,2026-05-21,B,89.49
ORD-002098,2026-05-21,A,120.91
ORD-006937,2026-05-08,A,123.04
ORD-042150,2026-05-18,B,87.98
ORD-014045,2026-05-14,A,90.02
ORD-023628,2026-05-08,B,88.45
ORD-024286,2026-05-03,B,92.65
ORD-007135,2026-05-30,A,121.21
ORD-035782,2026-05-29,B,85.29
ORD-022765,2026-05-10,B,125.72
ORD-026139,2026-05-30,B,74.61
ORD-009266,2026-05-23,A,112.39
ORD-010964,2026-05-25,A,138.69
ORD-001031,2026-05-19,A,114.02
ORD-020166,2026-05-04,A,133.19
ORD-036777,2026-05-04,B,108.16
ORD-002580,2026-05-29,A,108.48
ORD-036954,2026-05-03,B,96.33
ORD-040395,2026-05-21,B,108.68
ORD-023567,2026-05-01,B,77.4
ORD-002606,2026-05-28,A,103.57
ORD-006722,2026-05-27,A,101.2
ORD-003132,2026-05-15,A,123.57
ORD-005212,2026-05-24,A,126.05
ORD-041984,2026-05-03,B,116.46
ORD-018659,2026-05-01,A,115.41
ORD-012530,2026-05-23,A,116.32
ORD-010867,2026-05-15,A,104.98
ORD-032662,2026-05-06,B,125.1
ORD-041573,2026-05-30,B,114.76
ORD-023563,2026-05-10,B,108.81
ORD-042991,2026-05-03,B,103.69
ORD-004246,2026-05-02,A,131.44
ORD-012545,2026-05-27,A,91.45
ORD-033553,2026-05-09,B,92.87
ORD-006425,2026-05-20,A,116.23
ORD-031824,2026-05-23,B,128.82
ORD-017799,2026-05-11,A,109.06
ORD-012217,2026-05-23,A,95.71
ORD-032565,2026-05-17,B,104.47
ORD-006806,2026-05-10,A,95.61
ORD-017892,2026-05-15,A,89.99
ORD-026723,2026-05-12,B,54.31
ORD-005182,2026-05-01,A,128.43
ORD-031915,2026-05-01,B,72.64
ORD-001820,2026-05-14,A,121.87
ORD-026442,2026-05-15,B,109.7
ORD-001314,2026-05-24,A,115.75
ORD-043951,2026-05-03,B,108.87
ORD-024599,2026-05-06,B,97.26
ORD-040541,2026-05-22,B,85.28
ORD-029968,2026-05-04,B,113.8
ORD-033181,2026-05-21,B,118.69
ORD-002948,2026-05-04,A,107.65
ORD-037299,2026-05-30,B,51.44
ORD-025900,2026-05-01,B,90.41
ORD-028251,2026-05-06,B,94.41
ORD-034767,2026-05-27,B,80.17
ORD-008367,2026-05-15,A,138.6
ORD-003800,2026-05-23,A,105.48
ORD-002963,2026-05-24,A,138.61
ORD-041678,2026-05-07,B,82.98
ORD-018365,2026-05-09,A,118.6
ORD-026156,2026-05-16,B,102.62
ORD-016450,2026-05-08,A,104.16
ORD-021850,2026-05-01,A,131.64
ORD-025001,2026-05-14,B,111.33
ORD-041507,2026-05-13,B,122.29
ORD-042772,2026-05-17,B,92.6
ORD-016590,2026-05-21,A,108.23
ORD-020642,2026-05-27,A,148.37
ORD-026663,2026-05-18,B,56.11
ORD-037022,2026-05-30,B,90.1
ORD-007940,2026-05-04,A,108.23
ORD-044088,2026-05-20,B,88.95
ORD-044493,2026-05-05,B,128.18
ORD-008318,2026-05-19,A,115.44
ORD-034524,2026-05-05,B,95.33
ORD-036902,2026-05-22,B,64.62
ORD-033675,2026-05-04,B,95.23
ORD-038042,2026-05-04,B,88.78
ORD-042085,2026-05-24,B,80.2
ORD-038451,2026-05-18,B,86.91
ORD-013021,2026-05-12,A,107.37
ORD-015681,2026-05-26,A,111.12
ORD-038481,2026-05-16,B,79.63
ORD-022569,2026-05-09,B,75.37
ORD-007421,2026-05-16,A,141.57
ORD-036629,2026-05-04,B,81.27
ORD-015508,2026-05-17,A,133.07
ORD-036993,2026-05-23,B,83.35
ORD-036702,2026-05-25,B,122.17
ORD-028343,2026-05-23,B,104.0
ORD-007099,2026-05-11,A,119.88
ORD-024966,2026-05-07,B,80.55
ORD-039187,2026-05-15,B,81.16
ORD-018124,2026-05-29,A,122.57
ORD-044475,2026-05-07,B,115.66
ORD-011607,2026-05-06,A,103.72
ORD-019997,2026-05-20,A,120.71
ORD-000358,2026-05-14,A,124.3
ORD-032859,2026-05-14,B,96.46
ORD-044913,2026-05-13,B,101.05
ORD-042362,2026-05-11,B,116.68
ORD-029378,2026-05-03,B,89.72
ORD-001295,2026-05-19,A,115.26
ORD-029248,2026-05-12,B,119.14
ORD-031228,2026-05-01,B,95.5
ORD-033621,2026-05-08,B,65.03
ORD-021015,2026-05-14,A,104.24
ORD-007394,2026-05-02,A,106.99
ORD-015205,2026-05-19,A,109.43
ORD-003699,2026-05-15,A,128.06
ORD-017431,2026-05-19,A,110.88
ORD-015604,2026-05-17,A,108.76
ORD-027454,2026-05-08,B,98.55
ORD-036489,2026-05-03,B,65.51
ORD-007077,2026-05-25,A,116.46
ORD-028050,2026-05-01,B,110.84
ORD-038571,2026-05-05,B,84.83
ORD-021244,2026-05-09,A,116.49
ORD-016282,2026-05-18,A,134.38
ORD-006784,2026-05-26,A,126.68
ORD-033669,2026-05-20,B,90.25
ORD-035245,2026-05-22,B,74.65
ORD-028916,2026-05-30,B,76.48
ORD-041365,2026-05-03,B,95.91
ORD-032084,2026-05-12,B,112.95
ORD-031438,2026-05-11,B,66.83
ORD-001536,2026-05-14,A,139.57
ORD-037458,2026-05-27,B,103.84
ORD-011180,2026-05-22,A,118.03
ORD-021972,2026-05-21,A,107.9
ORD-026252,2026-05-28,B,82.23
ORD-007502,2026-05-05,A,126.23
ORD-043366,2026-05-23,B,88.95
ORD-014396,2026-05-18,A,128.13
ORD-014223,2026-05-25,A,135.61
ORD-008079,2026-05-26,A,129.73
ORD-034071,2026-05-05,B,110.59
ORD-028478,2026-05-30,B,86.85
ORD-043571,2026-05-12,B,92.4
ORD-044854,2026-05-27,B,76.41
ORD-036285,2026-05-05,B,99.25
ORD-034841,2026-05-03,B,102.07
ORD-040850,2026-05-09,B,71.38
ORD-019551,2026-05-17,A,105.65
ORD-012328,2026-05-08,A,129.88
ORD-044107,2026-05-03,B,110.01
ORD-039001,2026-05-08,B,110.67
ORD-017674,2026-05-04,A,135.47
ORD-025068,2026-05-19,B,98.35
ORD-006404,2026-05-27,A,104.52
ORD-020534,2026-05-19,A,115.54
ORD-014094,2026-05-08,A,91.4
ORD-020536,2026-05-21,A,103.69
ORD-028199,2026-05-03,B,121.13
ORD-017722,2026-05-09,A,129.77
ORD-036584,2026-05-06,B,132.6
ORD-003895,2026-05-26,A,138.49
ORD-015188,2026-05-17,A,133.15
ORD-021079,2026-05-06,A,132.98
ORD-019424,2026-05-17,A,131.93
ORD-008649,2026-05-10,A,110.64
ORD-009582,2026-05-10,A,112.86
ORD-020967,2026-05-07,A,103.02
ORD-021712,2026-05-26,A,124.8
ORD-000591,2026-05-26,A,119.27
ORD-023438,2026-05-12,B,111.22
ORD-042098,2026-05-25,B,89.46
ORD-044005,2026-05-29,B,103.6
ORD-035173,2026-05-13,B,105.98
ORD-003073,2026-05-29,A,110.3
ORD-005318,2026-05-19,A,113.94
ORD-034994,2026-05-23,B,111.58
ORD-016157,2026-05-25,A,107.66
ORD-035914,2026-05-06,B,75.91
ORD-013261,2026-05-26,A,118.55
ORD-034410,2026-05-23,B,63.9
ORD-012177,2026-05-16,A,119.73
ORD-038552,2026-05-22,B,61.13
ORD-042283,2026-05-13,B,119.57
ORD-012237,2026-05-06,A,127.47
ORD-004139,2026-05-21,A,129.8
ORD-025865,2026-05-10,B,113.71
ORD-010980,2026-05-16,A,115.96
ORD-022914,2026-05-10,B,66.66
ORD-003593,2026-05-05,A,99.01
ORD-015610,2026-05-12,A,134.9
ORD-040054,2026-05-08,B,127.84
ORD-005138,2026-05-20,A,145.43
ORD-035932,2026-05-15,B,67.82
ORD-013903,2026-05-07,A,109.3
ORD-010264,2026-05-19,A,124.11
ORD-003605,2026-05-28,A,104.61
ORD-002879,2026-05-24,A,153.96
ORD-035727,2026-05-18,B,55.09
ORD-012339,2026-05-07,A,132.05
ORD-008221,2026-05-30,A,122.49
ORD-030565,2026-05-25,B,75.42
ORD-023269,2026-05-23,B,88.4
ORD-019036,2026-05-16,A,136.43
ORD-022002,2026-05-10,A,109.69
ORD-015873,2026-05-24,A,100.21
ORD-000449,2026-05-18,A,122.44
ORD-043034,2026-05-22,B,140.64
ORD-041009,2026-05-07,B,129.89
ORD-023606,2026-05-23,B,92.73
ORD-016912,2026-05-19,A,121.24
ORD-008208,2026-05-13,A,97.13
ORD-006599,2026-05-03,A,114.3
ORD-043659,2026-05-25,B,91.42
ORD-022812,2026-05-16,B,88.48
ORD-003632,2026-05-23,A,92.94
ORD-037794,2026-05-24,B,90.11
ORD-038730,2026-05-27,B,86.95
ORD-005412,2026-05-20,A,153.19
ORD-012527,2026-05-27,A,135.15
ORD-035298,2026-05-10,B,75.67
ORD-032047,2026-05-09,B,57.0
ORD-007601,2026-05-07,A,133.86
ORD-021385,2026-05-26,A,107.73
ORD-029255,2026-05-06,B,53.51
ORD-027049,2026-05-07,B,87.97
ORD-031298,2026-05-12,B,85.46
ORD-026427,2026-05-23,B,77.67
ORD-015216,2026-05-04,A,137.17
ORD-004519,2026-05-26,A,94.66
ORD-017956,2026-05-12,A,101.47
ORD-009556,2026-05-17,A,120.57
ORD-001629,2026-05-30,A,129.92
ORD-034958,2026-05-28,B,110.76
ORD-031014,2026-05-06,B,69.34
ORD-037510,2026-05-15,B,61.99
ORD-025897,2026-05-24,B,100.4
ORD-005607,2026-05-10,A,105.71
ORD-035550,2026-05-10,B,100.6
ORD-006716,2026-05-12,A,128.52
ORD-003695,2026-05-06,A,111.68
ORD-019209,2026-05-25,A,126.71
ORD-009612,2026-05-04,A,138.72
ORD-035854,2026-05-18,B,94.3
ORD-035921,2026-05-02,B,86.39
ORD-005755,2026-05-06,A,123.84
ORD-022395,2026-05-05,A,124.82
ORD-016751,2026-05-11,A,103.22
ORD-002898,2026-05-01,A,145.71
ORD-000405,2026-05-10,A,103.81
ORD-032770,2026-05-04,B,116.29
ORD-023770,2026-05-14,B,105.77
ORD-024054,2026-05-23,B,73.05
ORD-020544,2026-05-13,A,117.14
ORD-015940,2026-05-23,A,112.25
ORD-032918,2026-05-15,B,84.78
ORD-034016,2026-05-01,B,108.98
ORD-038954,2026-05-18,B,98.89
ORD-003344,2026-05-21,A,116.53
ORD-027014,2026-05-29,B,93.49
ORD-023366,2026-05-27,B,71.63
ORD-005045,2026-05-24,A,125.43
ORD-004189,2026-05-28,A,101.73
ORD-005698,2026-05-12,A,120.92
ORD-040825,2026-05-11,B,104.08
ORD-032162,2026-05-23,B,41.92
ORD-026148,2026-05-21,B,79.58
ORD-032079,2026-05-01,B,84.8
ORD-035802,2026-05-27,B,78.09
ORD-037239,2026-05-24,B,54.36
ORD-017203,2026-05-27,A,124.84
ORD-024306,2026-05-13,B,109.26
ORD-022250,2026-05-19,A,125.61
ORD-033423,2026-05-04,B,110.62
ORD-038221,2026-05-15,B,120.44
ORD-015458,2026-05-13,A,113.29
ORD-001786,2026-05-26,A,128.79
ORD-030513,2026-05-17,B,73.65
ORD-033258,2026-05-01,B,100.34
ORD-027851,2026-05-05,B,82.18
ORD-009637,2026-05-02,A,121.9
ORD-007836,2026-05-23,A,126.38
ORD-032099,2026-05-21,B,126.73
ORD-014590,2026-05-15,A,126.66
ORD-044323,2026-05-11,B,105.75
ORD-020251,2026-05-28,A,107.0
ORD-003361,2026-05-23,A,131.27
ORD-040888,2026-05-02,B,117.43
ORD-011506,2026-05-29,A,90.99
ORD-021706,2026-05-12,A,95.28
ORD-010288,2026-05-29,A,159.7
ORD-037031,2026-05-30,B,106.08
ORD-038154,2026-05-18,B,73.97
ORD-004308,2026-05-06,A,123.8
ORD-044885,2026-05-05,B,102.04
ORD-030674,2026-05-28,B,92.65
ORD-016634,2026-05-29,A,117.33
ORD-044240,2026-05-10,B,103.51
ORD-035389,2026-05-13,B,79.92
ORD-018204,2026-05-19,A,117.01
ORD-039800,2026-05-01,B,99.59
ORD-006426,2026-05-21,A,112.61
ORD-015380,2026-05-03,A,120.29
ORD-012840,2026-05-23,A,149.3
ORD-023602,2026-05-11,B,95.12
ORD-003921,2026-05-26,A,146.34
ORD-010530,2026-05-09,A,115.34
ORD-008641,2026-05-25,A,124.35
ORD-042568,2026-05-17,B,110.9
ORD-036181,2026-05-02,B,99.8
ORD-029931,2026-05-10,B,76.83
ORD-030758,2026-05-15,B,77.98
ORD-018816,2026-05-23,A,133.98
ORD-041092,2026-05-07,B,78.19
ORD-010831,2026-05-26,A,118.23
ORD-025573,2026-05-19,B,75.27
ORD-001369,2026-05-11,A,139.2
ORD-021742,2026-05-12,A,133.48
ORD-022720,2026-05-14,B,95.59
ORD-001817,2026-05-27,A,115.58
ORD-026724,2026-05-28,B,60.9
ORD-004329,2026-05-23,A,132.22
ORD-013921,2026-05-11,A,149.29
ORD-006785,2026-05-19,A,136.87
ORD-031049,2026-05-26,B,88.23
ORD-032861,2026-05-13,B,82.09
ORD-037991,2026-05-03,B,97.6
ORD-035732,2026-05-11,B,80.2
ORD-042181,2026-05-28,B,111.57
ORD-020196,2026-05-17,A,121.05
ORD-002416,2026-05-08,A,92.86
ORD-024153,2026-05-25,B,70.52
ORD-008817,2026-05-09,A,143.29
ORD-037461,2026-05-01,B,105.96
ORD-023428,2026-05-11,B,103.94
ORD-028633,2026-05-13,B,62.42
ORD-015553,2026-05-15,A,115.92
ORD-018170,2026-05-05,A,135.81
ORD-037558,2026-05-21,B,84.99
ORD-037507,2026-05-13,B,83.18
ORD-001296,2026-05-29,A,130.2
ORD-022042,2026-05-29,A,125.65
ORD-034282,2026-05-26,B,102.93
ORD-023450,2026-05-17,B,111.06
ORD-035640,2026-05-25,B,125.38
ORD-003689,2026-05-22,A,95.45
ORD-015493,2026-05-16,A,88.36
ORD-010606,2026-05-03,A,105.98
ORD-021783,2026-05-04,A,102.61
ORD-029007,2026-05-09,B,89.74
ORD-023850,2026-05-01,B,122.36
ORD-007279,2026-05-12,A,102.99
ORD-011111,2026-05-22,A,125.84
ORD-033405,2026-05-22,B,128.73
ORD-007362,2026-05-12,A,118.13
ORD-039427,2026-05-03,B,101.57
ORD-032459,2026-05-25,B,100.74
ORD-002572,2026-05-03,A,130.44
ORD-028953,2026-05-30,B,94.96
ORD-026637,2026-05-08,B,108.51
ORD-042874,2026-05-26,B,79.15
ORD-018037,2026-05-03,A,104.16
ORD-000359,2026-05-08,A,108.19
ORD-021336,2026-05-02,A,122.31
ORD-003147,2026-05-26,A,125.08
ORD-041588,2026-05-24,B,78.82
ORD-020329,2026-05-08,A,114.37
ORD-002034,2026-05-25,A,126.79
ORD-009325,2026-05-26,A,133.93
ORD-037540,2026-05-03,B,95.93
ORD-014232,2026-05-24,A,145.29
ORD-015984,2026-05-05,A,123.77
ORD-040807,2026-05-04,B,86.49
ORD-025647,2026-05-20,B,101.49
ORD-015628,2026-05-07,A,122.48
ORD-037038,2026-05-25,B,85.71
ORD-022485,2026-05-08,A,108.74
ORD-026644,2026-05-06,B,113.06
ORD-017723,2026-05-14,A,122.67
ORD-020927,2026-05-20,A,116.59
ORD-021633,2026-05-18,A,148.4
ORD-004550,2026-05-19,A,112.06
ORD-001070,2026-05-19,A,110.09
ORD-037694,2026-05-15,B,98.16
ORD-003301,2026-05-29,A,128.91
ORD-032011,2026-05-11,B,131.19
ORD-017844,2026-05-30,A,120.3
ORD-034537,2026-05-30,B,80.42
ORD-015935,2026-05-25,A,108.08
ORD-028056,2026-05-17,B,88.9
ORD-000948,2026-05-25,A,96.7
ORD-044225,2026-05-01,B,112.15
ORD-008475,2026-05-24,A,130.31
ORD-009521,2026-05-17,A,104.51
ORD-004017,2026-05-29,A,121.52
ORD-040990,2026-05-27,B,73.91
ORD-007164,2026-05-30,A,106.84
ORD-042128,2026-05-26,B,89.2
ORD-026346,2026-05-20,B,67.12
ORD-031598,2026-05-21,B,82.97
ORD-017501,2026-05-28,A,119.05
ORD-010577,2026-05-16,A,123.08
ORD-013975,2026-05-20,A,135.15
ORD-018818,2026-05-05,A,147.68
ORD-010572,2026-05-26,A,128.26
ORD-005413,2026-05-20,A,121.99
ORD-028643,2026-05-19,B,53.33
ORD-031527,2026-05-29,B,79.47
ORD-030230,2026-05-05,B,109.28
ORD-001838,2026-05-16,A,100.28
ORD-029740,2026-05-14,B,62.08
ORD-006675,2026-05-11,A,152.01
ORD-039270,2026-05-19,B,101.39
ORD-002263,2026-05-16,A,111.85
ORD-006055,2026-05-01,A,143.12
ORD-005617,2026-05-28,A,117.83
ORD-018710,2026-05-17,A,123.85
ORD-042316,2026-05-23,B,137.3
ORD-043750,2026-05-28,B,127.89
ORD-029050,2026-05-09,B,110.8
ORD-016422,2026-05-01,A,128.86
ORD-005999,2026-05-23,A,130.75
ORD-037971,2026-05-04,B,121.12
ORD-031820,2026-05-09,B,63.9
ORD-025899,2026-05-15,B,128.37
ORD-018314,2026-05-10,A,109.02
ORD-029172,2026-05-01,B,97.67
ORD-041401,2026-05-12,B,92.17
ORD-005761,2026-05-23,A,110.15
ORD-015775,2026-05-07,A,104.6
ORD-000913,2026-05-27,A,118.36
ORD-003095,2026-05-13,A,108.76
ORD-044736,2026-05-23,B,46.06
ORD-009984,2026-05-02,A,115.33
ORD-012798,2026-05-24,A,103.85
ORD-003489,2026-05-10,A,117.83
ORD-020662,2026-05-13,A,109.74
ORD-014619,2026-05-13,A,110.34
ORD-044269,2026-05-24,B,107.09
ORD-003904,2026-05-04,A,97.81
ORD-028140,2026-05-09,B,63.88
ORD-019160,2026-05-04,A,99.73
ORD-040217,2026-05-13,B,100.39
ORD-018869,2026-05-14,A,133.44
ORD-023689,2026-05-14,B,94.02
ORD-022005,2026-05-28,A,126.43
ORD-024953,2026-05-29,B,119.96
ORD-041780,2026-05-30,B,88.11
ORD-030170,2026-05-24,B,84.81
ORD-030532,2026-05-23,B,74.38
ORD-005953,2026-05-10,A,128.66
ORD-008797,2026-05-19,A,137.23
ORD-015719,2026-05-17,A,111.4
ORD-031322,2026-05-14,B,111.86
ORD-025490,2026-05-09,B,112.6
ORD-024240,2026-05-25,B,91.33
ORD-025841,2026-05-10,B,81.87
ORD-026747,2026-05-16,B,65.79
ORD-015134,2026-05-23,A,109.02
ORD-033710,2026-05-09,B,107.78
ORD-041794,2026-05-29,B,65.0
ORD-036292,2026-05-18,B,104.59
ORD-029620,2026-05-03,B,114.68
ORD-023259,2026-05-19,B,94.99
ORD-040455,2026-05-11,B,76.32
ORD-042936,2026-05-30,B,59.42
ORD-025082,2026-05-22,B,77.2
ORD-031292,2026-05-09,B,109.01
ORD-036835,2026-05-16,B,75.34
ORD-005074,2026-05-17,A,147.09
ORD-003155,2026-05-03,A,129.98
ORD-019001,2026-05-24,A,104.59
ORD-015047,2026-05-26,A,115.15
ORD-020066,2026-05-22,A,134.83
ORD-003321,2026-05-14,A,114.6
ORD-010454,2026-05-12,A,128.79
ORD-025930,2026-05-25,B,141.97
ORD-025622,2026-05-29,B,99.09
ORD-042430,2026-05-10,B,91.53
ORD-035092,2026-05-30,B,94.64
ORD-000108,2026-05-13,A,124.25
ORD-038799,2026-05-02,B,58.61
ORD-013497,2026-05-06,A,129.71
ORD-029891,2026-05-17,B,78.93
ORD-026141,2026-05-08,B,117.8
ORD-023484,2026-05-26,B,130.35
ORD-014829,2026-05-29,A,111.16
ORD-037236,2026-05-12,B,96.3
ORD-020445,2026-05-07,A,136.53
ORD-008142,2026-05-29,A,127.29
ORD-009317,2026-05-07,A,119.6
ORD-014069,2026-05-28,A,120.16
ORD-007365,2026-05-19,A,108.93
ORD-021494,2026-05-21,A,133.28
ORD-015548,2026-05-30,A,118.23
ORD-016368,2026-05-22,A,82.04
ORD-003868,2026-05-06,A,106.76
ORD-018673,2026-05-12,A,119.44
ORD-023929,2026-05-30,B,90.47
ORD-027498,2026-05-22,B,52.68
ORD-030575,2026-05-15,B,140.62
ORD-012054,2026-05-04,A,132.03
ORD-003249,2026-05-05,A,127.51
ORD-014684,2026-05-24,A,113.55
ORD-038853,2026-05-25,B,89.32
ORD-026540,2026-05-24,B,76.42
ORD-035155,2026-05-15,B,96.66
ORD-009644,2026-05-26,A,112.54
ORD-039759,2026-05-12,B,90.39
ORD-032502,2026-05-07,B,105.59
ORD-044337,2026-05-28,B,89.96
ORD-031878,2026-05-25,B,80.59
ORD-041531,2026-05-18,B,92.88
ORD-030198,2026-05-05,B,82.87
ORD-039706,2026-05-03,B,105.61
ORD-016894,2026-05-01,A,151.12
ORD-019700,2026-05-19,A,146.43
ORD-029932,2026-05-12,B,90.56
ORD-031373,2026-05-25,B,85.33
ORD-043474,2026-05-08,B,80.97
ORD-013265,2026-05-12,A,113.21
ORD-040600,2026-05-11,B,118.41
ORD-020377,2026-05-18,A,138.22
ORD-015416,2026-05-25,A,120.58
ORD-001926,2026-05-29,A,110.91
ORD-042521,2026-05-04,B,115.17
ORD-038803,2026-05-16,B,91.42
ORD-015013,2026-05-08,A,128.42
ORD-035658,2026-05-27,B,83.2
ORD-036429,2026-05-01,B,91.83
ORD-021351,2026-05-08,A,127.27
ORD-033613,2026-05-18,B,88.61
ORD-033546,2026-05-09,B,110.11
ORD-033417,2026-05-01,B,103.54
ORD-003299,2026-05-09,A,120.36
ORD-038721,2026-05-14,B,49.44
ORD-040412,2026-05-03,B,76.34
ORD-039118,2026-05-12,B,106.21
ORD-044930,2026-05-12,B,90.93
ORD-044693,2026-05-27,B,118.46
ORD-026918,2026-05-19,B,129.22
ORD-038422,2026-05-14,B,76.0
ORD-037242,2026-05-13,B,92.43
ORD-044016,2026-05-01,B,81.85
ORD-005521,2026-05-01,A,114.94
ORD-008984,2026-05-29,A,98.1
ORD-014861,2026-05-12,A,121.29
ORD-015520,2026-05-16,A,132.94
ORD-005053,2026-05-14,A,107.08
ORD-029006,2026-05-19,B,87.47
ORD-023067,2026-05-29,B,117.11
ORD-012078,2026-05-21,A,150.2
ORD-042593,2026-05-30,B,100.41
ORD-036450,2026-05-07,B,113.38
ORD-023078,2026-05-03,B,91.29
ORD-026341,2026-05-20,B,86.89
ORD-011078,2026-05-06,A,105.14
ORD-011228,2026-05-02,A,122.51
ORD-002915,2026-05-25,A,129.27
ORD-012195,2026-05-11,A,92.55
ORD-019363,2026-05-04,A,125.13
ORD-009466,2026-05-08,A,108.42
ORD-004844,2026-05-09,A,147.76
ORD-003761,2026-05-16,A,106.83
ORD-034689,2026-05-23,B,96.85
ORD-001197,2026-05-14,A,100.27
ORD-004936,2026-05-09,A,123.89
ORD-015622,2026-05-30,A,140.06
ORD-013270,2026-05-17,A,120.68
